epoch,time_elapsed,rollout_ep_steps,total_rollout_steps,rollout_return,actor_lr,critic_lr,,,,,
1701.855003,1367600,0.001,200,-95.09036695,6837,0.0001,,,,-5.9993653,0.4834366
1702.088042,1367800,0.001,200,-95.7457114,6838,0.0001,,,,-5.7933726,0.6427084
1702.319881,1368000,0.001,200,-168.5744258,6839,0.0001,,,,-5.6809554,0.7737468
1702.554861,1368200,0.001,200,-4.476471248,6840,0.0001,,,,-5.7318926,0.5058622
1702.789136,1368400,0.001,200,-47.54939008,6841,0.0001,,,,-5.7671247,0.5339003
1703.023172,1368600,0.001,200,-38.9672948,6842,0.0001,,,,-5.8501353,0.54263645
1703.257105,1368800,0.001,200,-29.01032907,6843,0.0001,,,,-5.76008,0.535131
1703.491427,1369000,0.001,200,-33.03179573,6844,0.0001,,,,-5.948687,0.6167617
1703.725506,1369200,0.001,200,-55.33161784,6845,0.0001,,,,-5.8845963,0.5670509
1703.960244,1369400,0.001,200,-52.16510058,6846,0.0001,,,,-5.749792,0.5717863
1704.194263,1369600,0.001,200,12.68108847,6847,0.0001,,,,-5.838493,0.5157875
1704.424311,1369800,0.001,200,-212.0311067,6848,0.0001,,,,-5.762699,0.5487305
1704.657681,1370000,0.001,200,-57.24301229,6849,0.0001,,,,-5.9085755,0.44308338
1704.891895,1370200,0.001,200,-106.722354,6850,0.0001,,,,-5.70701,0.5318449
1705.128251,1370400,0.001,200,7.212980658,6851,0.0001,,,,-5.9461064,0.47493762
1705.360924,1370600,0.001,200,-102.1753412,6852,0.0001,,,,-5.828117,0.5496178
1705.5957,1370800,0.001,200,-58.38305235,6853,0.0001,,,,-5.8031907,0.48092353
1705.827622,1371000,0.001,200,-4.170175581,6854,0.0001,,,,-5.785548,0.4596177
1706.062289,1371200,0.001,200,-25.53405754,6855,0.0001,,,,-5.7216535,0.489555
1706.294333,1371400,0.001,200,-58.87216944,6856,0.0001,,,,-5.810551,0.5317078
1706.528952,1371600,0.001,200,-42.03714926,6857,0.0001,,,,-5.8845797,0.5458338
1706.762323,1371800,0.001,200,-99.66457455,6858,0.0001,,,,-5.793355,0.6442745
1706.999451,1372000,0.001,200,-0.014163496,6859,0.0001,,,,-5.835745,0.59155995
1707.233592,1372200,0.001,200,-29.26495658,6860,0.0001,,,,-5.895684,0.5947977
1707.467599,1372400,0.001,200,-30.64659549,6861,0.0001,,,,-5.907061,0.504378
1707.701031,1372600,0.001,200,-10.61170805,6862,0.0001,,,,-5.7257915,0.6959683
1707.935846,1372800,0.001,200,-102.1935664,6863,0.0001,,,,-5.8029637,0.61336064
1708.170275,1373000,0.001,200,-20.19735668,6864,0.0001,,,,-5.67649,0.5679917
1708.405235,1373200,0.001,200,-13.10793498,6865,0.0001,,,,-5.8141847,0.5261707
1708.640908,1373400,0.001,200,-32.32829379,6866,0.0001,,,,-5.8450212,0.4675655
1708.875673,1373600,0.001,200,-8.068391932,6867,0.0001,,,,-5.814067,0.5336634
1709.110707,1373800,0.001,200,-20.95603601,6868,0.0001,,,,-5.8623238,0.48556897
1709.347102,1374000,0.001,200,-35.74354116,6869,0.0001,,,,-5.834797,0.59121925
1709.580168,1374200,0.001,200,-86.36975817,6870,0.0001,,,,-5.75325,0.483905
1709.815084,1374400,0.001,200,-11.29570244,6871,0.0001,,,,-5.8872404,0.6361552
1710.050038,1374600,0.001,200,-2.781465457,6872,0.0001,,,,-5.835909,0.61107683
1710.284657,1374800,0.001,200,-48.89479172,6873,0.0001,,,,-5.821138,0.51618433
1710.520774,1375000,0.001,200,-20.15127026,6874,0.0001,,,,-5.7327886,0.5383149
1710.755271,1375200,0.001,200,-39.5253128,6875,0.0001,,,,-5.862811,0.5606297
1710.990489,1375400,0.001,200,-62.01374813,6876,0.0001,,,,-5.874156,0.5187669
1711.223817,1375600,0.001,200,-114.5538892,6877,0.0001,,,,-5.9221306,1.0012208
1711.459911,1375800,0.001,200,-24.16420821,6878,0.0001,,,,-5.8485456,0.5131528
1711.694515,1376000,0.001,200,7.682899916,6879,0.0001,,,,-5.822855,0.558281
1711.927115,1376200,0.001,200,-101.7288077,6880,0.0001,,,,-5.7953367,0.6090207
1712.162217,1376400,0.001,200,-147.6813858,6881,0.0001,,,,-5.833917,0.5987847
1712.399382,1376600,0.001,200,-202.5956793,6882,0.0001,,,,-5.989204,0.5077589
1712.633953,1376800,0.001,200,-22.76240672,6883,0.0001,,,,-5.964822,0.5013576
1712.865496,1377000,0.001,200,-91.05330991,6884,0.0001,,,,-5.9427814,0.5786568
1713.097981,1377200,0.001,200,-68.04696272,6885,0.0001,,,,-5.8750353,0.5408112
1713.329332,1377400,0.001,200,-21.69307346,6886,0.0001,,,,-5.9010515,0.5010674
1713.564204,1377600,0.001,200,-2.841678819,6887,0.0001,,,,-5.81238,0.4866633
1713.79968,1377800,0.001,200,11.8795446,6888,0.0001,,,,-5.9603357,0.5322652
1714.033314,1378000,0.001,200,-40.61542078,6889,0.0001,,,,-5.7475066,0.5643551
1714.266107,1378200,0.001,200,3.609566218,6890,0.0001,,,,-5.774118,0.5832113
1714.502832,1378400,0.001,200,-36.62092606,6891,0.0001,,,,-5.9487257,0.59288484
1714.735928,1378600,0.001,200,-43.72968062,6892,0.0001,,,,-6.0044026,0.6420707
1714.96853,1378800,0.001,200,-16.77627358,6893,0.0001,,,,-5.8237624,0.5187265
1715.20223,1379000,0.001,200,-74.803926,6894,0.0001,,,,-5.7474523,0.5898538
1715.437623,1379200,0.001,200,-58.54853771,6895,0.0001,,,,-5.915655,0.50625193
1715.67087,1379400,0.001,200,-8.04656538,6896,0.0001,,,,-5.920292,0.6022315
1715.903514,1379600,0.001,200,-33.90261576,6897,0.0001,,,,-5.8598094,0.46429923
1716.13717,1379800,0.001,200,-74.38464307,6898,0.0001,,,,-5.902399,0.6355692
1716.369868,1380000,0.001,200,-99.67802535,6899,0.0001,,,,-5.9863243,0.5395966
1716.603379,1380200,0.001,200,-111.1603981,6900,0.0001,,,,-5.9200764,0.5643777
1716.835799,1380400,0.001,200,-139.2456113,6901,0.0001,,,,-5.7693367,0.5798759
1717.07082,1380600,0.001,200,-108.2479884,6902,0.0001,,,,-5.8415728,0.6049202
1717.304533,1380800,0.001,200,-56.83718345,6903,0.0001,,,,-5.928133,0.44730324
1717.537889,1381000,0.001,200,-96.01193131,6904,0.0001,,,,-5.9752946,0.46046868
1717.772145,1381200,0.001,200,-30.22095076,6905,0.0001,,,,-6.0331283,0.48737323
1718.006229,1381400,0.001,200,-195.1337109,6906,0.0001,,,,-5.897003,0.51790434
1718.238094,1381600,0.001,200,-45.94507328,6907,0.0001,,,,-5.8887324,0.48316407
1718.472058,1381800,0.001,200,1.15451337,6908,0.0001,,,,-5.8200393,0.5152204
1718.703924,1382000,0.001,200,-8.39500006,6909,0.0001,,,,-5.933799,0.6036854
1718.937942,1382200,0.001,200,-109.7143219,6910,0.0001,,,,-5.9177647,0.5113683
1719.177722,1382400,0.001,200,-25.41455734,6911,0.0001,,,,-5.977821,0.5333753
1719.41143,1382600,0.001,200,-19.88979132,6912,0.0001,,,,-5.99113,0.51769966
1719.644878,1382800,0.001,200,-29.15383994,6913,0.0001,,,,-5.896332,0.5760315
1719.877201,1383000,0.001,200,-57.18544986,6914,0.0001,,,,-5.9411016,0.6165508
1720.110801,1383200,0.001,200,-4.392334399,6915,0.0001,,,,-5.9702854,0.6126965
1720.345294,1383400,0.001,200,-47.7023198,6916,0.0001,,,,-5.835365,0.5858642
1720.578621,1383600,0.001,200,-15.24647278,6917,0.0001,,,,-5.9645953,0.6554532
1720.813274,1383800,0.001,200,-58.53848336,6918,0.0001,,,,-5.969032,0.52793765
1721.047068,1384000,0.001,200,-155.2570991,6919,0.0001,,,,-5.895852,0.5334846
1721.282777,1384200,0.001,200,-28.77135984,6920,0.0001,,,,-5.8870125,0.5968133
1721.516057,1384400,0.001,200,-25.34343303,6921,0.0001,,,,-5.7567844,0.72482675
1721.749528,1384600,0.001,200,-143.2250029,6922,0.0001,,,,-5.974268,0.5105377
1721.983645,1384800,0.001,200,-59.2705594,6923,0.0001,,,,-5.927271,0.8721046
1722.217139,1385000,0.001,200,-7.749917075,6924,0.0001,,,,-6.070311,0.64149094
1722.453088,1385200,0.001,200,-47.69360789,6925,0.0001,,,,-6.01534,0.6443662
1722.685281,1385400,0.001,200,-127.6340766,6926,0.0001,,,,-5.961834,0.5210078
1722.921452,1385600,0.001,200,-5.387334994,6927,0.0001,,,,-6.0405235,0.49628282
1723.154653,1385800,0.001,200,-93.43492084,6928,0.0001,,,,-6.1466985,0.5597817
1723.388743,1386000,0.001,200,-149.693141,6929,0.0001,,,,-6.0466113,0.6286445
1723.621443,1386200,0.001,200,-198.5137284,6930,0.0001,,,,-6.006856,0.5187563
1723.854771,1386400,0.001,200,-18.72988526,6931,0.0001,,,,-6.052074,0.5356908
1724.087576,1386600,0.001,200,8.173564661,6932,0.0001,,,,-5.929291,0.5575405
1724.321347,1386800,0.001,200,-22.26189674,6933,0.0001,,,,-6.0648427,0.5071215
1724.553614,1387000,0.001,200,-69.73759749,6934,0.0001,,,,-6.0698223,0.66208696
1724.787214,1387200,0.001,200,-62.21051341,6935,0.0001,,,,-6.05014,0.5473952
1725.024071,1387400,0.001,200,-68.94255797,6936,0.0001,,,,-6.107358,0.5258971
1725.274426,1387600,0.001,200,-99.36832004,6937,0.0001,,,,-6.01964,0.65025026
1725.507087,1387800,0.001,200,-68.08029901,6938,0.0001,,,,-6.0015693,0.5006642
1725.738339,1388000,0.001,200,-65.50090659,6939,0.0001,,,,-5.944268,0.5604766
1725.971003,1388200,0.001,200,-169.9285949,6940,0.0001,,,,-5.8479576,0.49837658
1726.203422,1388400,0.001,200,-1.074424278,6941,0.0001,,,,-6.1328936,0.5069392
1726.438098,1388600,0.001,200,-21.42413204,6942,0.0001,,,,-5.937227,0.5774286
1726.670917,1388800,0.001,200,-41.49866725,6943,0.0001,,,,-6.0583515,0.52498424
1726.905049,1389000,0.001,200,-189.727313,6944,0.0001,,,,-5.938082,0.67938215
1727.139394,1389200,0.001,200,-9.192283499,6945,0.0001,,,,-5.967551,0.59873086
1727.372024,1389400,0.001,200,-85.43249468,6946,0.0001,,,,-6.0983276,0.51437753
1727.608999,1389600,0.001,200,-57.86595548,6947,0.0001,,,,-6.0607686,0.5544557
1727.841132,1389800,0.001,200,-152.4874358,6948,0.0001,,,,-6.1367536,0.5916968
1728.073229,1390000,0.001,200,-80.50558131,6949,0.0001,,,,-5.899189,0.82613516
1728.307178,1390200,0.001,200,11.2842804,6950,0.0001,,,,-6.1631727,0.5363678
1728.541531,1390400,0.001,200,-16.17391976,6951,0.0001,,,,-6.1444025,0.5922806
1728.774476,1390600,0.001,200,-6.317843998,6952,0.0001,,,,-6.188684,0.586631
1729.006206,1390800,0.001,200,-124.965884,6953,0.0001,,,,-6.1672907,0.5965268
1729.238976,1391000,0.001,200,3.418633552,6954,0.0001,,,,-5.869425,0.666235
1729.472058,1391200,0.001,200,-33.67812695,6955,0.0001,,,,-6.053336,0.5826004
1729.704637,1391400,0.001,200,-31.9084925,6956,0.0001,,,,-6.037059,0.53014725
1729.938225,1391600,0.001,200,-62.75578988,6957,0.0001,,,,-6.130224,0.61529285
1730.170284,1391800,0.001,200,-82.2731183,6958,0.0001,,,,-6.1794515,0.5683178
1730.407921,1392000,0.001,200,12.3132752,6959,0.0001,,,,-5.9870257,0.5570939
1730.642029,1392200,0.001,200,-120.6875288,6960,0.0001,,,,-6.103381,0.51091367
1730.875735,1392400,0.001,200,0.342931175,6961,0.0001,,,,-6.062605,0.701716
1731.107674,1392600,0.001,200,-132.6356172,6962,0.0001,,,,-6.074362,0.53154916
1731.339486,1392800,0.001,200,-71.58059456,6963,0.0001,,,,-6.0606813,0.5195081
1731.572422,1393000,0.001,200,-23.84843616,6964,0.0001,,,,-6.0667667,0.59022135
1731.806389,1393200,0.001,200,10.24590581,6965,0.0001,,,,-6.1131434,0.5080534
1732.038979,1393400,0.001,200,-141.5835803,6966,0.0001,,,,-6.1502666,0.56835335
1732.273557,1393600,0.001,200,-26.36028654,6967,0.0001,,,,-6.068532,0.55311406
1732.505092,1393800,0.001,200,6.827458785,6968,0.0001,,,,-6.1735644,0.5068827
1732.737999,1394000,0.001,200,-22.42740548,6969,0.0001,,,,-6.220595,0.6070053
1732.970763,1394200,0.001,200,-34.21246684,6970,0.0001,,,,-5.893834,0.56709844
1733.20575,1394400,0.001,200,-35.32918931,6971,0.0001,,,,-6.083714,0.5503458
1733.439959,1394600,0.001,200,-13.62692935,6972,0.0001,,,,-6.1844273,0.6183429
1733.674377,1394800,0.001,200,-11.35851417,6973,0.0001,,,,-6.1616697,0.5909175
1733.910401,1395000,0.001,200,-2.211558521,6974,0.0001,,,,-6.1080294,0.4947416
1734.142982,1395200,0.001,200,-40.7213537,6975,0.0001,,,,-6.2858777,0.4777167
1734.378596,1395400,0.001,200,-15.02243612,6976,0.0001,,,,-6.042303,0.6410229
1734.612091,1395600,0.001,200,-158.9882266,6977,0.0001,,,,-6.197808,0.48045176
1734.844914,1395800,0.001,200,-30.96550378,6978,0.0001,,,,-6.1269264,0.6215982
1735.078457,1396000,0.001,200,-13.13529226,6979,0.0001,,,,-6.1929626,0.5258604
1735.314185,1396200,0.001,200,-95.2782744,6980,0.0001,,,,-6.19108,0.5955339
1735.547656,1396400,0.001,200,-35.75399481,6981,0.0001,,,,-6.2536583,0.568612
1735.782204,1396600,0.001,200,-43.54196234,6982,0.0001,,,,-6.137876,0.6646131
1736.016338,1396800,0.001,200,-45.55464962,6983,0.0001,,,,-6.1208687,0.61964434
1736.250539,1397000,0.001,200,-28.88240083,6984,0.0001,,,,-6.344339,0.5720884
1736.486604,1397200,0.001,200,2.829714516,6985,0.0001,,,,-6.0854077,0.49120912
1736.721542,1397400,0.001,200,-38.29905378,6986,0.0001,,,,-6.158676,0.55417746
1736.957327,1397600,0.001,200,-50.71893232,6987,0.0001,,,,-6.2767415,0.56794757
1737.191562,1397800,0.001,200,-220.0905344,6988,0.0001,,,,-6.1607847,0.4671312
1737.423564,1398000,0.001,200,-5.837094868,6989,0.0001,,,,-6.1129456,0.6595544
1737.658082,1398200,0.001,200,-175.556792,6990,0.0001,,,,-6.2680354,0.5966412
1737.890172,1398400,0.001,200,-41.06008213,6991,0.0001,,,,-6.128025,0.68665755
1738.121137,1398600,0.001,200,-232.5126832,6992,0.0001,,,,-6.263762,0.53754634
1738.353389,1398800,0.001,200,12.21651351,6993,0.0001,,,,-6.290884,0.50945014
1738.587654,1399000,0.001,200,11.37701156,6994,0.0001,,,,-6.1700745,0.52503836
1738.8193,1399200,0.001,200,-85.51916419,6995,0.0001,,,,-6.2242937,0.58143514
1739.053298,1399400,0.001,200,-47.3176332,6996,0.0001,,,,-6.2392607,0.65368223
1739.289601,1399600,0.001,200,-19.73197483,6997,0.0001,,,,-6.188646,0.59199464
1739.52367,1399800,0.001,200,-131.6208053,6998,0.0001,,,,-6.2216377,0.5399074
1739.758148,1400000,0.001,200,7.370267215,6999,0.0001,,,,-6.2638764,0.6339441
1739.991244,1400200,0.001,200,-26.04718575,7000,0.0001,,,,-6.153469,0.6274088
,1400200,,,,7000,,0.030395792,0.5,159.92,,
1742.900235,1400400,0.001,200,7.884365566,7001,0.0001,,,,-6.1175227,0.53263265
1743.134477,1400600,0.001,200,-169.4433187,7002,0.0001,,,,-6.173853,0.6648961
1743.369884,1400800,0.001,200,-3.223896333,7003,0.0001,,,,-6.066822,0.67002416
1743.607724,1401000,0.001,200,-104.6822406,7004,0.0001,,,,-6.074442,0.5858099
1743.843166,1401200,0.001,200,-35.1072951,7005,0.0001,,,,-6.2543187,0.42993188
1744.079364,1401400,0.001,200,-4.315548401,7006,0.0001,,,,-6.0469036,0.43742928
1744.310873,1401600,0.001,200,-8.603087005,7007,0.0001,,,,-6.310996,0.6124927
1744.544438,1401800,0.001,200,-42.64126696,7008,0.0001,,,,-6.2438426,0.7912815
1744.778897,1402000,0.001,200,-21.37882026,7009,0.0001,,,,-6.2343917,0.55724955
1745.011619,1402200,0.001,200,-27.13678775,7010,0.0001,,,,-6.235398,0.5454094
1745.243958,1402400,0.001,200,-89.94413883,7011,0.0001,,,,-6.2139797,0.56068677
1745.479605,1402600,0.001,200,-21.04741661,7012,0.0001,,,,-6.269693,0.6380125
1745.715265,1402800,0.001,200,-115.4967208,7013,0.0001,,,,-6.2200336,0.5555076
1745.947983,1403000,0.001,200,8.072879942,7014,0.0001,,,,-6.169242,0.5500362
1746.182045,1403200,0.001,200,-104.189435,7015,0.0001,,,,-6.101469,0.64359885
1746.418875,1403400,0.001,200,-96.91786324,7016,0.0001,,,,-6.0935807,0.74257797
1746.653418,1403600,0.001,200,-11.37607253,7017,0.0001,,,,-6.390849,0.5161068
1746.888599,1403800,0.001,200,-13.42141157,7018,0.0001,,,,-6.238471,0.59077436
1747.124393,1404000,0.001,200,-43.99900496,7019,0.0001,,,,-6.1732845,0.5939825
1747.358719,1404200,0.001,200,-140.2863614,7020,0.0001,,,,-6.2182927,0.6121373
1747.595064,1404400,0.001,200,-36.74795346,7021,0.0001,,,,-6.235409,0.5233486
1747.829948,1404600,0.001,200,-29.82017987,7022,0.0001,,,,-6.1176753,0.517122
1748.063957,1404800,0.001,200,-120.9543201,7023,0.0001,,,,-6.2734523,0.6947641
1748.296522,1405000,0.001,200,-15.81418505,7024,0.0001,,,,-6.3182735,0.57049894
1748.530476,1405200,0.001,200,-24.2800068,7025,0.0001,,,,-6.109327,0.5630712
1748.766336,1405400,0.001,200,10.09456925,7026,0.0001,,,,-6.2226143,0.4760042
1749.000674,1405600,0.001,200,-119.7220757,7027,0.0001,,,,-6.262771,0.51624286
1749.236811,1405800,0.001,200,-79.20984708,7028,0.0001,,,,-6.323186,0.5328559
1749.472789,1406000,0.001,200,-11.41408129,7029,0.0001,,,,-6.430805,0.5895184
1749.706041,1406200,0.001,200,-27.13620917,7030,0.0001,,,,-6.2054167,0.634753
1749.941462,1406400,0.001,200,-43.66760208,7031,0.0001,,,,-6.278584,0.5389387
1750.176046,1406600,0.001,200,-20.23031596,7032,0.0001,,,,-6.3116264,0.5262157
1750.409791,1406800,0.001,200,-20.76001175,7033,0.0001,,,,-6.2735753,0.55805856
1750.643936,1407000,0.001,200,-103.4184707,7034,0.0001,,,,-6.247797,0.6411149
1750.87627,1407200,0.001,200,-59.24396051,7035,0.0001,,,,-6.3018336,0.4820025
1751.111477,1407400,0.001,200,-7.777099109,7036,0.0001,,,,-6.2703686,0.5971526
1751.347306,1407600,0.001,200,-9.798387953,7037,0.0001,,,,-6.174377,0.625457
1751.58259,1407800,0.001,200,-70.39589293,7038,0.0001,,,,-6.2066817,0.53022987
1751.817031,1408000,0.001,200,-90.55469983,7039,0.0001,,,,-6.2457695,0.5566301
1752.054735,1408200,0.001,200,10.12048432,7040,0.0001,,,,-6.381639,0.5700711
1752.287739,1408400,0.001,200,-23.29725127,7041,0.0001,,,,-6.257788,0.6495005
1752.523101,1408600,0.001,200,9.070202806,7042,0.0001,,,,-6.0857153,0.5017017
1752.760084,1408800,0.001,200,-32.37872603,7043,0.0001,,,,-6.4864416,0.57982737
1752.9939,1409000,0.001,200,-48.20390805,7044,0.0001,,,,-6.356986,0.59586525
1753.22789,1409200,0.001,200,-46.81036388,7045,0.0001,,,,-6.332114,0.6547677
1753.461528,1409400,0.001,200,-198.2076301,7046,0.0001,,,,-6.259449,0.67420506
1753.696749,1409600,0.001,200,-50.35121417,7047,0.0001,,,,-6.4009886,0.65495837
1753.931533,1409800,0.001,200,-27.73418738,7048,0.0001,,,,-6.3032026,0.48406655
1754.163385,1410000,0.001,200,-91.78060878,7049,0.0001,,,,-6.372031,0.67061114
1754.398153,1410200,0.001,200,-172.5919409,7050,0.0001,,,,-6.3541417,0.5270088
1754.634252,1410400,0.001,200,5.531691682,7051,0.0001,,,,-6.1695957,0.5858743
1754.867605,1410600,0.001,200,-36.70915534,7052,0.0001,,,,-6.306571,0.46870854
1755.101046,1410800,0.001,200,6.221877313,7053,0.0001,,,,-6.2165337,0.49892384
1755.335026,1411000,0.001,200,-44.47173146,7054,0.0001,,,,-6.4208136,0.8493721
1755.567691,1411200,0.001,200,-63.45270713,7055,0.0001,,,,-6.2712364,1.1037105
1755.80128,1411400,0.001,200,-17.22881713,7056,0.0001,,,,-6.2394514,0.6263784
1756.036427,1411600,0.001,200,-24.54584356,7057,0.0001,,,,-6.359148,0.5024957
1756.267755,1411800,0.001,200,-41.21547849,7058,0.0001,,,,-6.4734206,0.5337404
1756.501666,1412000,0.001,200,-23.86972532,7059,0.0001,,,,-6.4852867,0.58170766
1756.735044,1412200,0.001,200,-187.6407017,7060,0.0001,,,,-6.311562,0.4560494
1756.968642,1412400,0.001,200,-22.88101348,7061,0.0001,,,,-6.226532,0.53191453
1757.201995,1412600,0.001,200,7.865880086,7062,0.0001,,,,-6.5078764,0.5995638
1757.439111,1412800,0.001,200,11.13508251,7063,0.0001,,,,-6.5210414,0.5405256
1757.67183,1413000,0.001,200,-62.0384415,7064,0.0001,,,,-6.4409404,0.50125426
1757.905517,1413200,0.001,200,-10.14924216,7065,0.0001,,,,-6.402416,0.516038
1758.139616,1413400,0.001,200,-13.2231572,7066,0.0001,,,,-6.4466596,0.59917516
1758.373788,1413600,0.001,200,11.1017446,7067,0.0001,,,,-6.345102,0.49614486
1758.607498,1413800,0.001,200,12.21247301,7068,0.0001,,,,-6.443732,0.674993
1758.841295,1414000,0.001,200,11.00579747,7069,0.0001,,,,-6.4181504,0.5319114
1759.075657,1414200,0.001,200,10.69354107,7070,0.0001,,,,-6.399654,0.5270431
1759.30992,1414400,0.001,200,-83.420281,7071,0.0001,,,,-6.3866744,0.64383143
1759.54406,1414600,0.001,200,-115.8973725,7072,0.0001,,,,-6.3840027,0.6045982
1759.777858,1414800,0.001,200,11.3864131,7073,0.0001,,,,-6.4610796,0.616152
1760.010981,1415000,0.001,200,-66.08353363,7074,0.0001,,,,-6.263645,0.5044529
1760.24475,1415200,0.001,200,-17.51945579,7075,0.0001,,,,-6.420525,0.7603468
1760.477893,1415400,0.001,200,-47.45294608,7076,0.0001,,,,-6.3591003,0.729044
1760.71191,1415600,0.001,200,-85.41862134,7077,0.0001,,,,-6.473108,0.55190337
1760.944507,1415800,0.001,200,10.50794538,7078,0.0001,,,,-6.5369377,0.5270403
1761.177602,1416000,0.001,200,-55.5050356,7079,0.0001,,,,-6.40544,1.0139484
1761.411975,1416200,0.001,200,-134.6241332,7080,0.0001,,,,-6.2756915,0.6282171
1761.648496,1416400,0.001,200,9.692995139,7081,0.0001,,,,-6.579383,0.5220314
1761.881706,1416600,0.001,200,-42.23823363,7082,0.0001,,,,-6.509605,0.6166066
1762.113411,1416800,0.001,200,-16.0344832,7083,0.0001,,,,-6.441986,0.5619214
1762.348741,1417000,0.001,200,-26.32905924,7084,0.0001,,,,-6.4528346,0.5874663
1762.581113,1417200,0.001,200,-10.22297854,7085,0.0001,,,,-6.471634,0.5648679
1762.815355,1417400,0.001,200,11.46141172,7086,0.0001,,,,-6.515768,0.58989125
1763.049675,1417600,0.001,200,-10.48666818,7087,0.0001,,,,-6.4748716,0.5894458
1763.284349,1417800,0.001,200,-69.26616643,7088,0.0001,,,,-6.5439205,0.5667014
1763.519296,1418000,0.001,200,-63.89763727,7089,0.0001,,,,-6.540709,0.66514665
1763.753768,1418200,0.001,200,-5.5992654,7090,0.0001,,,,-6.553668,0.5942625
1763.988095,1418400,0.001,200,-11.81280834,7091,0.0001,,,,-6.451674,0.54331815
1764.223937,1418600,0.001,200,-1.254832735,7092,0.0001,,,,-6.514975,0.55381745
1764.458795,1418800,0.001,200,-0.039271077,7093,0.0001,,,,-6.63191,0.6121565
1764.693609,1419000,0.001,200,-76.05289318,7094,0.0001,,,,-6.5440874,0.60025865
1764.928616,1419200,0.001,200,-88.79738544,7095,0.0001,,,,-6.514609,0.66126513
1765.16478,1419400,0.001,200,0.128030735,7096,0.0001,,,,-6.3611436,0.5480816
1765.398033,1419600,0.001,200,-5.118842946,7097,0.0001,,,,-6.4195366,0.58387196
1765.630306,1419800,0.001,200,-83.05510047,7098,0.0001,,,,-6.4742384,0.47307622
1765.864119,1420000,0.001,200,-22.23721716,7099,0.0001,,,,-6.587409,0.65088844
1766.094536,1420200,0.001,200,-137.2848947,7100,0.0001,,,,-6.5426073,0.67515945
1766.328168,1420400,0.001,200,-96.29300445,7101,0.0001,,,,-6.5722423,0.56359875
1766.561772,1420600,0.001,200,-104.7003913,7102,0.0001,,,,-6.6798835,0.4751734
1766.795279,1420800,0.001,200,-15.22796715,7103,0.0001,,,,-6.4818153,0.5745454
1767.029675,1421000,0.001,200,-82.45151668,7104,0.0001,,,,-6.5996203,0.6694112
1767.264325,1421200,0.001,200,-127.6474315,7105,0.0001,,,,-6.5456614,0.50669503
1767.49719,1421400,0.001,200,-116.2617808,7106,0.0001,,,,-6.4280677,0.5873377
1767.728367,1421600,0.001,200,1.041437941,7107,0.0001,,,,-6.490374,0.5427657
1767.962846,1421800,0.001,200,-189.5993366,7108,0.0001,,,,-6.6122026,0.4543728
1768.194074,1422000,0.001,200,-149.5443269,7109,0.0001,,,,-6.5991325,0.63474745
1768.430041,1422200,0.001,200,12.12473712,7110,0.0001,,,,-6.5721645,0.6167591
1768.662248,1422400,0.001,200,-23.60325703,7111,0.0001,,,,-6.721903,0.6072466
1768.895088,1422600,0.001,200,-73.74256289,7112,0.0001,,,,-6.613443,0.5720416
1769.129253,1422800,0.001,200,-62.10609941,7113,0.0001,,,,-6.4631944,0.49114525
1769.363456,1423000,0.001,200,-104.0673592,7114,0.0001,,,,-6.5838356,0.6298904
1769.598145,1423200,0.001,200,-8.772856502,7115,0.0001,,,,-6.532157,0.53698874
1769.831166,1423400,0.001,200,-1.160764938,7116,0.0001,,,,-6.588556,0.7020847
1770.063693,1423600,0.001,200,-106.6944623,7117,0.0001,,,,-6.5237093,0.7110779
1770.298248,1423800,0.001,200,-11.01887473,7118,0.0001,,,,-6.624384,0.6361723
1770.533736,1424000,0.001,200,-47.52614904,7119,0.0001,,,,-6.477971,0.53340584
1770.769938,1424200,0.001,200,-14.02739527,7120,0.0001,,,,-6.5733705,0.6047063
1771.002627,1424400,0.001,200,-24.37033098,7121,0.0001,,,,-6.5812263,0.66237116
1771.234205,1424600,0.001,200,-35.99786417,7122,0.0001,,,,-6.627481,0.5699598
1771.46823,1424800,0.001,200,-33.18103603,7123,0.0001,,,,-6.608952,0.6924865
1771.701739,1425000,0.001,200,-146.4085655,7124,0.0001,,,,-6.490584,0.57294184
1771.93734,1425200,0.001,200,1.36123651,7125,0.0001,,,,-6.6273155,0.5263255
1772.169039,1425400,0.001,200,-30.4249189,7126,0.0001,,,,-6.6058364,0.48437065
1772.401858,1425600,0.001,200,-61.11760907,7127,0.0001,,,,-6.5727324,0.48958224
1772.636783,1425800,0.001,200,-11.9286824,7128,0.0001,,,,-6.5488186,0.46720815
1772.872186,1426000,0.001,200,9.617021039,7129,0.0001,,,,-6.669902,0.5795246
1773.105672,1426200,0.001,200,-14.25948309,7130,0.0001,,,,-6.5951023,0.50810724
1773.340001,1426400,0.001,200,-17.70410263,7131,0.0001,,,,-6.7155256,0.5498377
1773.573312,1426600,0.001,200,-43.70040562,7132,0.0001,,,,-6.5918922,0.6273583
1773.806018,1426800,0.001,200,4.584211513,7133,0.0001,,,,-6.6733203,0.66680634
1774.037759,1427000,0.001,200,-62.39789808,7134,0.0001,,,,-6.689501,0.48938137
1774.27447,1427200,0.001,200,-12.45987696,7135,0.0001,,,,-6.4489894,0.5572623
1774.505166,1427400,0.001,200,-60.88385174,7136,0.0001,,,,-6.5462327,0.60049653
